 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.1000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.2645694223E+01   0.2823460448E+01   0.7291274386E+00   0.1981385379E+02   0.1045903004E+02   0.7404437462E-07   0.1439561356E+02  -0.4515781151E-05  -0.3280907589E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.6000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1513643554E+02   0.1513644830E+02   0.7438671677E-07   0.1513644185E+02  -0.4062581020E-05  -0.4062581666E-05
   0.1343502723E+01   0.1343503045E+01  -0.2049933219E-06   0.1513637671E+02   0.1513637670E+02  -0.5756116231E-04   0.1513644667E+02   0.3245984111E-12  -0.3318554717E-12
   0.8279320890E+00   0.1859073679E+01  -0.2049933224E-06   0.1513637670E+02   0.1513637670E+02  -0.5756116309E-04   0.1513644667E+02  -0.3221264149E-12   0.3246086989E-12
  -0.5155709562E+00   0.5155709562E+00   0.0000000000E+00   0.1513644818E+02   0.1513643542E+02  -0.3939871355E-07   0.1513644184E+02  -0.4062581679E-05  -0.4062581029E-05
  -0.1248170016E-15   0.1248170016E-15   0.7291274386E+00   0.1513643554E+02   0.1513644830E+02   0.7438567592E-07   0.1513644184E+02   0.4062581020E-05   0.4062581666E-05
   0.1343502723E+01   0.1343503045E+01   0.7291276436E+00   0.1513637670E+02   0.1513637670E+02  -0.5756116230E-04   0.1513644667E+02  -0.3284068255E-12   0.3199293343E-12
   0.8279320890E+00   0.1859073679E+01   0.7291276436E+00   0.1513637670E+02   0.1513637670E+02  -0.5756116242E-04   0.1513644667E+02   0.3230865993E-12  -0.3208584533E-12
  -0.5155709562E+00   0.5155709562E+00   0.7291274386E+00   0.1513644818E+02   0.1513643542E+02  -0.3939787441E-07   0.1513644184E+02   0.4062581683E-05   0.4062581030E-05
   0.2687005769E+01   0.2687005769E+01  -0.7796122250E-16   0.1513644818E+02   0.1513643543E+02  -0.3939845387E-07   0.1513644184E+02   0.4062581662E-05   0.4062581027E-05
   0.2171434812E+01   0.3202576725E+01   0.2566007742E-15   0.1513643554E+02   0.1513644830E+02   0.7438606636E-07   0.1513644184E+02   0.4062581031E-05   0.4062581677E-05
   0.2687005769E+01   0.2687005769E+01   0.7291274386E+00   0.1513644818E+02   0.1513643542E+02  -0.3939876320E-07   0.1513644184E+02  -0.4062581671E-05  -0.4062581013E-05
   0.2171434812E+01   0.3202576725E+01   0.7291274386E+00   0.1513643554E+02   0.1513644829E+02   0.7438522319E-07   0.1513644184E+02  -0.4062581027E-05  -0.4062581684E-05
     1     2     3     4     5     6     7     8
     2     9    10     3     6    11    12     7
 VARIABLES = X,Y,Z,S11,S22,S33,S12,S13,S23
 ZONE, T="0.7000D+01" F=FEPOINT, I=   12 J=    2 ET=BRICK
   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1045901784E+02   0.1981386601E+02   0.7500475886E-07   0.1439560960E+02  -0.3510480024E-05  -0.4831762080E-05
   0.1116791788E+01   0.1537132429E+01  -0.2130936533E-06   0.1045895340E+02   0.1981379205E+02  -0.6126973968E-04   0.1439561646E+02   0.4032750677E-12  -0.2972401052E-12
   0.5269156823E+00   0.1965702505E+01  -0.2130936541E-06   0.1045895340E+02   0.1981379205E+02  -0.6126973804E-04   0.1439561646E+02  -0.4026385716E-12   0.2875487400E-12
